district,STATE/UT,DISTRICT,year,BananasPerCapita
1050491,TRIPURA,SOUTH,2008,6
1050492,TRIPURA,WEST,2008,6
1050493,UTTAR PRADESH,AGRA,2008,77
1050495,UTTAR PRADESH,ALLAHABAD,2008,68
1050496,UTTAR PRADESH,AMBEDKAR NAGAR,2008,13
1050498,UTTAR PRADESH,AZAMGARH,2008,35
1050499,UTTAR PRADESH,BADAUN,2008,32
1050500,UTTAR PRADESH,BAGHPAT,2008,15
1050501,UTTAR PRADESH,BAHRAICH,2008,27
1050502,UTTAR PRADESH,BALLIA,2008,20
1050503,UTTAR PRADESH,BALRAMPUR,2008,5
1050504,UTTAR PRADESH,BANDA,2008,36
1050505,UTTAR PRADESH,BARABANKI,2008,47
1050506,UTTAR PRADESH,BAREILLY,2008,47
1050507,UTTAR PRADESH,BASTI,2008,15
1050508,UTTAR PRADESH,BIJNOR,2008,19
1050509,UTTAR PRADESH,BULANDSHAHAR,2008,29
1050510,UTTAR PRADESH,CHANDOLI,2008,19
1050511,UTTAR PRADESH,CHITRAKOOT DHAM,2008,17
1050512,UTTAR PRADESH,DEORIA,2008,36
1050513,UTTAR PRADESH,ETAH,2008,34
1050514,UTTAR PRADESH,ETAWAH,2008,28
1050517,UTTAR PRADESH,FATEHPUR,2008,41
1050518,UTTAR PRADESH,FIROZABAD,2008,41
1050520,UTTAR PRADESH,GHAZIABAD,2008,39
1050521,UTTAR PRADESH,GHAZIPUR,2008,33
1050522,UTTAR PRADESH,GONDA,2008,43
1050523,UTTAR PRADESH,GORAKHPUR,2008,43
1050524,UTTAR PRADESH,HAMIRPUR,2008,13
1050525,UTTAR PRADESH,HARDOI,2008,50
1050526,UTTAR PRADESH,HATHRAS,2008,27
1050530,UTTAR PRADESH,J.P.NAGAR,2008,16
1050527,UTTAR PRADESH,JALAUN,2008,37
1050528,UTTAR PRADESH,JAUNPUR,2008,44
1050529,UTTAR PRADESH,JHANSI,2008,26
1050531,UTTAR PRADESH,KANNAUJ,2008,31
1050535,UTTAR PRADESH,KUSHI NAGAR,2008,14
1050537,UTTAR PRADESH,LALITPUR,2008,10
1050538,UTTAR PRADESH,LUCKNOW,2008,62
1050539,UTTAR PRADESH,MAHARAJGANJ,2008,14
1050540,UTTAR PRADESH,MAHOBA,2008,17
1050541,UTTAR PRADESH,MAINPURI,2008,38
1050542,UTTAR PRADESH,MATHURA,2008,31
1050545,UTTAR PRADESH,MIRZAPUR,2008,24
1050546,UTTAR PRADESH,MORADABAD,2008,38
1050547,UTTAR PRADESH,MUZAFFARNAGAR,2008,28
1050548,UTTAR PRADESH,PILIBHIT,2008,35
1050549,UTTAR PRADESH,PRATAPGARH,2008,32
1050550,UTTAR PRADESH,RAIBAREILLY,2008,33
1050552,UTTAR PRADESH,SAHARANPUR,2008,23
1050555,UTTAR PRADESH,SHAHJAHANPUR,2008,68
1050556,UTTAR PRADESH,SHRAWASTI,2008,6
1050557,UTTAR PRADESH,SIDHARTHNAGAR,2008,16
1050558,UTTAR PRADESH,SITAPUR,2008,77
1050559,UTTAR PRADESH,SONBHADRA,2008,20
1050560,UTTAR PRADESH,SULTANPUR,2008,12
1050561,UTTAR PRADESH,UNNAO,2008,52
1050562,UTTAR PRADESH,VARANASI,2008,36
1050563,UTTARAKHAND,ALMORA,2008,8
1050565,UTTARAKHAND,CHAMOLI,2008,1
1050567,UTTARAKHAND,DEHRADUN,2008,9
1050568,UTTARAKHAND,HARIDWAR,2008,18
1050569,UTTARAKHAND,NAINITAL,2008,10
1050570,UTTARAKHAND,PAURI GARHWAL,2008,5
1050571,UTTARAKHAND,PITHORAGARH,2008,3
1050573,UTTARAKHAND,TEHRI GARHWAL,2008,2
1050575,UTTARAKHAND,UTTARKASHI,2008,1
1050590,WEST BENGAL,24 PARGANAS NORTH,2008,67
1050592,WEST BENGAL,24 PARGANAS SOUTH,2008,53
1050576,WEST BENGAL,BANKURA,2008,20
1050578,WEST BENGAL,BIRBHUM,2008,26
1050577,WEST BENGAL,BURDWAN,2008,24
1050585,WEST BENGAL,COOCHBEHAR,2008,17
1050580,WEST BENGAL,DARJEELING,2008,5
1050583,WEST BENGAL,HOOGHLY,2008,17
1050584,WEST BENGAL,JALPAIGURI,2008,18
1050587,WEST BENGAL,MALDA,2008,12
1050594,WEST BENGAL,PASCHIM MIDNAPUR,2008,20
1050581,WEST BENGAL,PURAB MIDNAPUR,2008,28
1050588,WEST BENGAL,MURSHIDABAD,2008,34
1050589,WEST BENGAL,NADIA,2008,46
1050591,WEST BENGAL,PURULIA,2008,4
1050593,WEST BENGAL,UTTAR DINAJPUR,2008,11
1050121,DELHI,DELHI UT TOTAL,2008,129
1050257,LAKSHADWEEP,LAKSHADWEEP,2008,0
1050003,ANDHRA PRADESH,ADILABAD,2009,13
1050004,ANDHRA PRADESH,ANANTAPUR,2009,14
1050005,ANDHRA PRADESH,CHITTOOR,2009,19
1050006,ANDHRA PRADESH,CUDDAPAH,2009,17
1050007,ANDHRA PRADESH,EAST GODAVARI,2009,23
1050008,ANDHRA PRADESH,GUNTUR,2009,26
1050010,ANDHRA PRADESH,KARIMNAGAR,2009,40
1050011,ANDHRA PRADESH,KHAMMAM,2009,18
1050012,ANDHRA PRADESH,KRISHNA,2009,14
1050013,ANDHRA PRADESH,KURNOOL,2009,17
1050014,ANDHRA PRADESH,MAHABOOBNAGAR,2009,24
1050015,ANDHRA PRADESH,MEDAK,2009,27
1050016,ANDHRA PRADESH,NALGONDA,2009,41
1050017,ANDHRA PRADESH,NELLORE,2009,3
1050018,ANDHRA PRADESH,NIZAMABAD,2009,19
1050019,ANDHRA PRADESH,PRAKASHAM,2009,14
1050020,ANDHRA PRADESH,RANGA REDDY,2009,20
1050021,ANDHRA PRADESH,SRIKAKULAM,2009,6
1050022,ANDHRA PRADESH,VISAKHAPATNAM,2009,13
1050023,ANDHRA PRADESH,VIZIANAGARAM,2009,8
1050024,ANDHRA PRADESH,WARANGAL,2009,49
1050025,ANDHRA PRADESH,WEST GODAVARI,2009,14
1050031,ARUNACHAL PRADESH,DIBANG VALLEY,2009,0
1050036,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2009,0
1050027,ARUNACHAL PRADESH,KAMENG EAST,2009,0
1050039,ARUNACHAL PRADESH,KAMENG WEST,2009,0
1050030,ARUNACHAL PRADESH,LOHIT,2009,0
1050033,ARUNACHAL PRADESH,PAPUM PARE,2009,0
1050028,ARUNACHAL PRADESH,SIANG EAST,2009,0
1050037,ARUNACHAL PRADESH,SIANG UPPER,2009,0
1050040,ARUNACHAL PRADESH,SIANG WEST,2009,0
1050032,ARUNACHAL PRADESH,SUBANSIRI LOWER,2009,0
1050038,ARUNACHAL PRADESH,SUBANSIRI UPPER,2009,0
1050034,ARUNACHAL PRADESH,TAWANG,2009,0
1050041,ASSAM,BARPETA,2009,29
1050042,ASSAM,BONGAIGAON,2009,4
1050043,ASSAM,CACHAR,2009,23
1050044,ASSAM,DARRANG,2009,7
1050046,ASSAM,DHUBRI,2009,20
1050047,ASSAM,DIBRUGARH,2009,3
1050049,ASSAM,GOLAGHAT,2009,0
1050051,ASSAM,JORHAT,2009,1
1050052,ASSAM,KAMRUP,2009,3
1050053,ASSAM,KARBI ANGLONG,2009,0
1050055,ASSAM,KOKRAJHAR,2009,1
1050056,ASSAM,LAKHIMPUR,2009,3
1050057,ASSAM,MORIGAON,2009,3
1050060,ASSAM,N.C.HILLS,2009,0
1050058,ASSAM,NAGAON,2009,12
1050061,ASSAM,SIBSAGAR,2009,4
1050062,ASSAM,SONITPUR,2009,11
1050063,ASSAM,TINSUKIA,2009,2
1050064,BIHAR,ARARIA,2009,21
1050065,BIHAR,AURANGABAD,2009,37
1050066,BIHAR,BANKA,2009,19
1050068,BIHAR,BHABHUA,2009,19
1050069,BIHAR,BHAGALPUR,2009,15
1050072,BIHAR,DARBHANGA,2009,33
1050073,BIHAR,GAYA,2009,46
1050075,BIHAR,JAMUI,2009,17
1050076,BIHAR,JEHANABAD,2009,43
1050077,BIHAR,KATIHAR,2009,17
1050079,BIHAR,KISHANGANJ,2009,6
1050080,BIHAR,LAKHISARAI,2009,13
1050082,BIHAR,MADHUBANI,2009,31
1050083,BIHAR,MUNGER,2009,12
1050084,BIHAR,MUZAFFARPUR,2009,77
1050085,BIHAR,NALANDA,2009,74
1050086,BIHAR,NAWADAH,2009,21
1050090,BIHAR,PURNEA,2009,20
1050091,BIHAR,ROHTAS,2009,41
1050092,BIHAR,SAHARSA,2009,11
1050093,BIHAR,SAMASTIPUR,2009,68
1050094,BIHAR,SARAN,2009,57
1050098,BIHAR,SIWAN,2009,42
1050099,BIHAR,SUPAUL,2009,12
1050100,BIHAR,VAISHALI,2009,73
1050103,CHHATTISGARH,BILASPUR,2009,30
1050104,CHHATTISGARH,DANTEWARA,2009,0
1050105,CHHATTISGARH,DHAMTARI,2009,1
1050106,CHHATTISGARH,DURG,2009,8
1050107,CHHATTISGARH,JANJGIR,2009,12
1050108,CHHATTISGARH,JASHPUR,2009,3
1050109,CHHATTISGARH,KANKER,2009,2
1050111,CHHATTISGARH,KORBA,2009,9
1050112,CHHATTISGARH,KORIYA,2009,4
1050113,CHHATTISGARH,MAHASAMUND,2009,8
1050114,CHHATTISGARH,RAIGARH,2009,9
1050115,CHHATTISGARH,RAIPUR,2009,26
1050116,CHHATTISGARH,RAJNANDGAON,2009,8
1050117,CHHATTISGARH,SARGUJA,2009,1
1050123,GOA,SOUTH GOA,2009,2
1050124,GUJARAT,AHMEDABAD,2009,6
1050146,GUJARAT,AHWA-DANG,2009,0
1050125,GUJARAT,AMRELI,2009,1
1050128,GUJARAT,BHARUCH,2009,0
1050129,GUJARAT,BHAVNAGAR,2009,0
1050130,GUJARAT,DAHOD,2009,0
1050131,GUJARAT,GANDHINAGAR,2009,0
1050132,GUJARAT,JAMNAGAR,2009,1
1050133,GUJARAT,JUNAGADH,2009,1
1050135,GUJARAT,KHEDA NORTH,2009,0
1050134,GUJARAT,KUTCH,2009,0
1050136,GUJARAT,MEHSANA,2009,0
1050137,GUJARAT,NARMADA,2009,0
1050138,GUJARAT,NAVSARI,2009,0
1050140,GUJARAT,PATAN,2009,0
1050141,GUJARAT,PORBANDAR,2009,0
1050142,GUJARAT,RAJKOT,2009,6
1050144,GUJARAT,SURAT,2009,9
1050145,GUJARAT,SURENDRANAGAR,2009,0
1050147,GUJARAT,VADODARA,2009,0
1050148,GUJARAT,VALSAD,2009,0
1050149,HARYANA,AMBALA,2009,14
1050150,HARYANA,BHIWANI,2009,17
1050151,HARYANA,FARIDABAD,2009,17
1050154,HARYANA,HISSAR,2009,15
1050157,HARYANA,KAITHAL,2009,13
1050158,HARYANA,KARNAL,2009,17
1050160,HARYANA,MAHENDRAGARH,2009,10
1050163,HARYANA,REWARI,2009,14
1050164,HARYANA,ROHTAK,2009,18
1050165,HARYANA,SIRSA,2009,6
1050166,HARYANA,SONIPAT,2009,17
1050167,HARYANA,YAMUNANAGAR,2009,11
1050169,HIMACHAL PRADESH,CHAMBA,2009,0
1050171,HIMACHAL PRADESH,KANGRA,2009,0
1050172,HIMACHAL PRADESH,KINNAUR,2009,0
1050173,HIMACHAL PRADESH,KULLU,2009,0
1050174,HIMACHAL PRADESH,LAHAUL-SPITI,2009,0
1050175,HIMACHAL PRADESH,MANDI,2009,0
1050176,HIMACHAL PRADESH,SHIMLA,2009,0
1050177,HIMACHAL PRADESH,SIRMAUR,2009,0
1050178,HIMACHAL PRADESH,SOLAN,2009,0
1050180,JAMMU & KASHMIR,ANANTNAG,2009,0
1050182,JAMMU & KASHMIR,BARAMULLA,2009,0
1050181,JAMMU & KASHMIR,BUDGAM,2009,0
1050183,JAMMU & KASHMIR,DODA,2009,0
1050184,JAMMU & KASHMIR,JAMMU,2009,10
1050185,JAMMU & KASHMIR,KARGIL,2009,0
1050186,JAMMU & KASHMIR,KATHUA,2009,1
1050188,JAMMU & KASHMIR,LEH,2009,0
1050190,JAMMU & KASHMIR,POONCH,2009,0
1050191,JAMMU & KASHMIR,RAJOURI,2009,1
1050192,JAMMU & KASHMIR,SRINAGAR,2009,0
1050193,JAMMU & KASHMIR,UDHAMPUR,2009,0
1050194,JHARKHAND,BOKARO,2009,16
1050195,JHARKHAND,CHATRA,2009,11
1050196,JHARKHAND,DEOGHAR,2009,18
1050197,JHARKHAND,DHANBAD,2009,45
1050198,JHARKHAND,DUMKA,2009,5
1050199,JHARKHAND,GARHWA,2009,12
1050200,JHARKHAND,GIRIDIH,2009,45
1050201,JHARKHAND,GODDA,2009,7
1050202,JHARKHAND,GUMLA,2009,1
1050203,JHARKHAND,HAZARIBAGH,2009,32
1050206,JHARKHAND,LATEHAR,2009,6
1050209,JHARKHAND,PALAMU,2009,18
1050212,JHARKHAND,RANCHI,2009,19
1050213,JHARKHAND,SAHEBGANJ,2009,4
1050214,JHARKHAND,SARAIKELA,2009,3
1050215,JHARKHAND,SIMDEGA,2009,0
1050216,KARNATAKA,BAGALKOT,2009,7
1050217,KARNATAKA,BANGALORE RURAL,2009,14
1050219,KARNATAKA,BELGAUM,2009,10
1050220,KARNATAKA,BELLARY,2009,7
1050221,KARNATAKA,BIDAR,2009,3
1050222,KARNATAKA,BIJAPUR,2009,0
1050223,KARNATAKA,CHAMARAJNAGAR,2009,6
1050224,KARNATAKA,CHICKMAGALUR,2009,1
1050225,KARNATAKA,CHITRADURGA,2009,10
1050226,KARNATAKA,DAKSHIN KANNADA,2009,1
1050227,KARNATAKA,DAVANAGERE,2009,12
1050228,KARNATAKA,DHARWAD,2009,8
1050229,KARNATAKA,GADAG,2009,0
1050230,KARNATAKA,GULBARGA,2009,8
1050231,KARNATAKA,HASSAN,2009,15
1050232,KARNATAKA,HAVERI,2009,3
1050233,KARNATAKA,KODAGU,2009,5
1050234,KARNATAKA,KOLAR,2009,11
1050235,KARNATAKA,KOPPAL,2009,5
1050236,KARNATAKA,MANDYA,2009,8
1050237,KARNATAKA,MYSORE,2009,24
1050238,KARNATAKA,RAICHUR,2009,9
1050239,KARNATAKA,SHIMOGA,2009,5
1050240,KARNATAKA,TUMKUR,2009,13
1050241,KARNATAKA,UDUPI,2009,0
1050242,KARNATAKA,UTTAR KANNADA,2009,2
1050243,KERALA,ALAPUZHA,2009,1
1050245,KERALA,IDUKKI,2009,1
1050246,KERALA,KANNUR,2009,0
1050247,KERALA,KASARGOD,2009,0
1050248,KERALA,KOLLAM,2009,2
1050249,KERALA,KOTTAYAM,2009,0
1050250,KERALA,KOZHIKODE,2009,3
1050251,KERALA,MALAPPURAM,2009,0
1050252,KERALA,PALAKKAD,2009,3
1050253,KERALA,PATHANAMTHITTA,2009,0
1050255,KERALA,THRISSUR,2009,3
1050254,KERALA,TRIVANDRUM,2009,4
1050260,MADHYA PRADESH,BALAGHAT,2009,7
1050261,MADHYA PRADESH,BARWANI,2009,3
1050262,MADHYA PRADESH,BETUL,2009,18
1050263,MADHYA PRADESH,BHIND,2009,38
1050264,MADHYA PRADESH,BHOPAL,2009,46
1050266,MADHYA PRADESH,CHHATARPUR,2009,17
1050267,MADHYA PRADESH,CHHINDWARA,2009,18
1050268,MADHYA PRADESH,DAMOH,2009,23
1050270,MADHYA PRADESH,DEWAS,2009,7
1050271,MADHYA PRADESH,DHAR,2009,41
1050272,MADHYA PRADESH,DINDORI,2009,4
1050274,MADHYA PRADESH,GUNA,2009,11
1050275,MADHYA PRADESH,GWALIOR,2009,23
1050276,MADHYA PRADESH,HARDA,2009,3
1050277,MADHYA PRADESH,HOSHANGABAD,2009,10
1050278,MADHYA PRADESH,INDORE,2009,44
1050279,MADHYA PRADESH,JABALPUR,2009,26
1050280,MADHYA PRADESH,JHABUA,2009,5
1050281,MADHYA PRADESH,KATNI,2009,21
1050282,MADHYA PRADESH,MANDLA,2009,4
1050283,MADHYA PRADESH,MANDSAUR,2009,4
1050284,MADHYA PRADESH,MORENA,2009,37
1050285,MADHYA PRADESH,NARSINGHPUR,2009,26
1050286,MADHYA PRADESH,NEEMUCH,2009,1
1050287,MADHYA PRADESH,PANNA,2009,22
1050288,MADHYA PRADESH,RAISEN,2009,19
1050289,MADHYA PRADESH,RAJGARH,2009,9
1050290,MADHYA PRADESH,RATLAM,2009,6
1050291,MADHYA PRADESH,REWA,2009,44
1050292,MADHYA PRADESH,SAGAR,2009,46
1050293,MADHYA PRADESH,SATNA,2009,40
1050295,MADHYA PRADESH,SEONI,2009,15
1050296,MADHYA PRADESH,SHAHDOL,2009,11
1050297,MADHYA PRADESH,SHAJAPUR,2009,8
1050298,MADHYA PRADESH,SHEOPUR,2009,5
1050299,MADHYA PRADESH,SHIVPURI,2009,16
1050300,MADHYA PRADESH,SIDHI,2009,20
1050294,MADHYA PRADESH,SIHORE,2009,9
1050301,MADHYA PRADESH,TIKAMGARH,2009,18
1050302,MADHYA PRADESH,UJJAIN,2009,20
1050304,MADHYA PRADESH,VIDISHA,2009,19
1050306,MAHARASHTRA,AHMEDNAGAR,2009,0
1050307,MAHARASHTRA,AKOLA,2009,10
1050308,MAHARASHTRA,AMRAVATI,2009,1
1050309,MAHARASHTRA,AURANGABAD,2009,33
1050311,MAHARASHTRA,BEED,2009,16
1050310,MAHARASHTRA,BHANDARA,2009,4
1050312,MAHARASHTRA,BULDHANA,2009,27
1050313,MAHARASHTRA,CHANDRAPUR,2009,9
1050314,MAHARASHTRA,DHULE,2009,7
1050315,MAHARASHTRA,GADCHIROLI,2009,1
1050316,MAHARASHTRA,GONDIA,2009,3
1050318,MAHARASHTRA,HINGOLI,2009,3
1050319,MAHARASHTRA,JALGAON,2009,10
1050320,MAHARASHTRA,JALNA,2009,25
1050321,MAHARASHTRA,KOLHAPUR,2009,18
1050322,MAHARASHTRA,LATUR,2009,15
1050323,MAHARASHTRA,NAGPUR,2009,13
1050324,MAHARASHTRA,NANDED,2009,30
1050325,MAHARASHTRA,NANDURBAR,2009,1
1050326,MAHARASHTRA,NASIK,2009,14
1050327,MAHARASHTRA,OSMANABAD,2009,3
1050328,MAHARASHTRA,PARBHANI,2009,7
1050329,MAHARASHTRA,PUNE COMMR.,2009,16
1050330,MAHARASHTRA,RAIGAD,2009,4
1050331,MAHARASHTRA,RATNAGIRI,2009,0
1050332,MAHARASHTRA,SANGLI,2009,12
1050333,MAHARASHTRA,SATARA,2009,4
1050334,MAHARASHTRA,SINDHUDURG,2009,1
1050335,MAHARASHTRA,SOLAPUR,2009,5
1050336,MAHARASHTRA,THANE,2009,13
1050337,MAHARASHTRA,WARDHA,2009,1
1050338,MAHARASHTRA,WASHIM,2009,5
1050339,MAHARASHTRA,YAVATMAL,2009,9
1050342,MANIPUR,CHURACHANDPUR,2009,0
1050344,MANIPUR,SENAPATI,2009,0
1050345,MANIPUR,TAMENGLONG,2009,0
1050347,MANIPUR,UKHRUL,2009,0
1050349,MEGHALAYA,GARO HILLS EAST,2009,0
1050353,MEGHALAYA,GARO HILLS SOUTH,2009,0
1050354,MEGHALAYA,GARO HILLS WEST,2009,0
1050351,MEGHALAYA,JAINTIA HILLS,2009,0
1050350,MEGHALAYA,KHASI HILLS EAST,2009,0
1050355,MEGHALAYA,KHASI HILLS WEST,2009,0
1050352,MEGHALAYA,RI-BHOI,2009,0
1050356,MIZORAM,AIZAWL,2009,0
1050357,MIZORAM,CHAMPHAI,2009,0
1050358,MIZORAM,KOLASIB,2009,0
1050359,MIZORAM,LAWNGTLAI,2009,0
1050360,MIZORAM,LUNGLEI,2009,0
1050361,MIZORAM,MAMIT,2009,0
1050364,NAGALAND,DIMAPUR,2009,0
1050365,NAGALAND,KOHIMA,2009,0
1050367,NAGALAND,MON,2009,0
1050369,NAGALAND,TUENSANG,2009,0
1050370,NAGALAND,WOKHA,2009,0
1050372,ODISHA,ANGUL,2009,10
1050373,ODISHA,BALASORE,2009,46
1050374,ODISHA,BARAGARH,2009,7
1050376,ODISHA,BOLANGIR,2009,5
1050377,ODISHA,BOUDH,2009,4
1050379,ODISHA,DEOGARH,2009,2
1050380,ODISHA,DHENKANAL,2009,15
1050381,ODISHA,GAJAPATI,2009,1
1050382,ODISHA,GANJAM,2009,27
1050383,ODISHA,JAGATSINGHPUR,2009,19
1050384,ODISHA,JAJPUR,2009,30
1050385,ODISHA,JHARSUGUDA,2009,5
1050386,ODISHA,KALAHANDI,2009,7
1050387,ODISHA,KANDHAMAL,2009,6
1050388,ODISHA,KENDRAPARA,2009,11
1050389,ODISHA,KEONJHAR,2009,20
1050390,ODISHA,KHURDA,2009,11
1050391,ODISHA,KORAPUT,2009,2
1050392,ODISHA,MALKANGIR,2009,0
1050393,ODISHA,MAYURBHANJ,2009,26
1050395,ODISHA,NAYAGARH,2009,11
1050394,ODISHA,NOWRANGPUR,2009,1
1050396,ODISHA,NUAPADA,2009,1
1050397,ODISHA,PURI,2009,20
1050398,ODISHA,RAYAGADA,2009,3
1050399,ODISHA,SAMBALPUR,2009,0
1050400,ODISHA,SONEPUR,2009,3
1050401,ODISHA,SUNDARGARH,2009,4
1050406,PUNJAB,AMRITSAR,2009,11
1050407,PUNJAB,BHATINDA,2009,5
1050408,PUNJAB,FARIDKOT,2009,3
1050409,PUNJAB,FATEHGARH SAHIB,2009,3
1050410,PUNJAB,FEROZEPUR,2009,6
1050411,PUNJAB,GURDASPUR,2009,2
1050412,PUNJAB,HOSHIARPUR,2009,9
1050413,PUNJAB,JALANDHAR,2009,13
1050415,PUNJAB,LUDHIANA,2009,14
1050416,PUNJAB,MANSA,2009,8
1050417,PUNJAB,MOGA,2009,2
1050418,PUNJAB,MUKTSAR,2009,2
1050420,PUNJAB,PATIALA,2009,12
1050421,PUNJAB,ROPAR,2009,3
1050422,PUNJAB,SANGRUR,2009,9
1050423,RAJASTHAN,AJMER,2009,17
1050424,RAJASTHAN,ALWAR,2009,35
1050425,RAJASTHAN,BANSWARA,2009,3
1050426,RAJASTHAN,BARAN,2009,9
1050427,RAJASTHAN,BARMER,2009,14
1050428,RAJASTHAN,BHARATPUR,2009,35
1050429,RAJASTHAN,BHILWARA,2009,7
1050430,RAJASTHAN,BIKANER,2009,11
1050431,RAJASTHAN,BUNDI,2009,5
1050432,RAJASTHAN,CHITTORGARH,2009,7
1050433,RAJASTHAN,CHURU,2009,11
1050434,RAJASTHAN,DAUSA,2009,14
1050435,RAJASTHAN,DHOLPUR,2009,32
1050436,RAJASTHAN,DUNGARPUR,2009,11
1050437,RAJASTHAN,GANGANAGAR,2009,13
1050438,RAJASTHAN,HANUMANGARH,2009,16
1050439,RAJASTHAN,JAIPUR,2009,34
1050440,RAJASTHAN,JAISALMER,2009,5
1050441,RAJASTHAN,JALORE,2009,9
1050442,RAJASTHAN,JHALAWAR,2009,7
1050443,RAJASTHAN,JHUNJHUNU,2009,13
1050444,RAJASTHAN,JODHPUR,2009,28
1050445,RAJASTHAN,KARAULI,2009,14
1050446,RAJASTHAN,KOTA,2009,11
1050447,RAJASTHAN,NAGAUR,2009,6
1050448,RAJASTHAN,PALI,2009,8
1050449,RAJASTHAN,RAJSAMAND,2009,3
1050450,RAJASTHAN,SAWAI MADHOPUR,2009,10
1050451,RAJASTHAN,SIKAR,2009,21
1050452,RAJASTHAN,SIROHI,2009,4
1050453,RAJASTHAN,TONK,2009,4
1050454,RAJASTHAN,UDAIPUR,2009,15
1050455,SIKKIM,EAST,2009,0
1050456,SIKKIM,NORTH,2009,0
1050458,SIKKIM,WEST,2009,0
1050461,TAMIL NADU,COIMBATORE,2009,8
1050462,TAMIL NADU,CUDDALORE,2009,13
1050463,TAMIL NADU,DHARMAPURI,2009,6
1050464,TAMIL NADU,DINDIGUL,2009,1
1050465,TAMIL NADU,ERODE,2009,1
1050466,TAMIL NADU,KANCHIPURAM,2009,10
1050467,TAMIL NADU,KANYAKUMARI,2009,9
1050468,TAMIL NADU,KARUR,2009,2
1050469,TAMIL NADU,MADURAI,2009,13
1050470,TAMIL NADU,NAGAPATTINAM,2009,5
1050471,TAMIL NADU,NAMAKKAL,2009,1
1050472,TAMIL NADU,NILGIRIS,2009,0
1050473,TAMIL NADU,PERAMBALUR,2009,4
1050474,TAMIL NADU,PUDUKOTTAI,2009,4
1050475,TAMIL NADU,RAMNATHAPURAM,2009,1
1050476,TAMIL NADU,SALEM,2009,6
1050477,TAMIL NADU,SIVAGANGAI,2009,1
1050478,TAMIL NADU,THANJAVUR,2009,8
1050479,TAMIL NADU,THENI,2009,7
1050484,TAMIL NADU,THIRUNELVELI,2009,6
1050480,TAMIL NADU,THIRUVALLUR,2009,6
1050485,TAMIL NADU,THIRUVANNAMALAI,2009,3
1050481,TAMIL NADU,THIRUVARUR,2009,0
1050482,TAMIL NADU,THOOTHUGUDI,2009,3
1050486,TAMIL NADU,VELLORE,2009,10
1050487,TAMIL NADU,VILLUPURAM,2009,8
1050489,TRIPURA,DHALAI,2009,1
1050490,TRIPURA,NORTH,2009,6
1050491,TRIPURA,SOUTH,2009,8
1050492,TRIPURA,WEST,2009,14
1050493,UTTAR PRADESH,AGRA,2009,83
1050495,UTTAR PRADESH,ALLAHABAD,2009,70
1050496,UTTAR PRADESH,AMBEDKAR NAGAR,2009,15
1050498,UTTAR PRADESH,AZAMGARH,2009,31
1050499,UTTAR PRADESH,BADAUN,2009,43
1050500,UTTAR PRADESH,BAGHPAT,2009,16
1050501,UTTAR PRADESH,BAHRAICH,2009,32
1050502,UTTAR PRADESH,BALLIA,2009,31
1050503,UTTAR PRADESH,BALRAMPUR,2009,10
1050504,UTTAR PRADESH,BANDA,2009,24
1050505,UTTAR PRADESH,BARABANKI,2009,39
1050506,UTTAR PRADESH,BAREILLY,2009,47
1050507,UTTAR PRADESH,BASTI,2009,15
1050508,UTTAR PRADESH,BIJNOR,2009,22
1050509,UTTAR PRADESH,BULANDSHAHAR,2009,53
1050510,UTTAR PRADESH,CHANDOLI,2009,13
1050511,UTTAR PRADESH,CHITRAKOOT DHAM,2009,9
1050512,UTTAR PRADESH,DEORIA,2009,30
1050513,UTTAR PRADESH,ETAH,2009,42
1050514,UTTAR PRADESH,ETAWAH,2009,35
1050517,UTTAR PRADESH,FATEHPUR,2009,38
1050518,UTTAR PRADESH,FIROZABAD,2009,47
1050520,UTTAR PRADESH,GHAZIABAD,2009,66
1050521,UTTAR PRADESH,GHAZIPUR,2009,29
1050522,UTTAR PRADESH,GONDA,2009,42
1050523,UTTAR PRADESH,GORAKHPUR,2009,50
1050524,UTTAR PRADESH,HAMIRPUR,2009,20
1050525,UTTAR PRADESH,HARDOI,2009,45
1050526,UTTAR PRADESH,HATHRAS,2009,23
1050530,UTTAR PRADESH,J.P.NAGAR,2009,16
1050527,UTTAR PRADESH,JALAUN,2009,34
1050528,UTTAR PRADESH,JAUNPUR,2009,47
1050529,UTTAR PRADESH,JHANSI,2009,27
1050531,UTTAR PRADESH,KANNAUJ,2009,25
1050535,UTTAR PRADESH,KUSHI NAGAR,2009,22
1050537,UTTAR PRADESH,LALITPUR,2009,8
1050538,UTTAR PRADESH,LUCKNOW,2009,53
1050539,UTTAR PRADESH,MAHARAJGANJ,2009,17
1050540,UTTAR PRADESH,MAHOBA,2009,17
1050541,UTTAR PRADESH,MAINPURI,2009,36
1050542,UTTAR PRADESH,MATHURA,2009,25
1050545,UTTAR PRADESH,MIRZAPUR,2009,19
1050546,UTTAR PRADESH,MORADABAD,2009,32
1050547,UTTAR PRADESH,MUZAFFARNAGAR,2009,27
1050548,UTTAR PRADESH,PILIBHIT,2009,27
1050549,UTTAR PRADESH,PRATAPGARH,2009,27
1050550,UTTAR PRADESH,RAIBAREILLY,2009,29
1050552,UTTAR PRADESH,SAHARANPUR,2009,35
1050555,UTTAR PRADESH,SHAHJAHANPUR,2009,54
1050556,UTTAR PRADESH,SHRAWASTI,2009,9
